,Date,Open,High,Low,Close,Adj Close,Volume,mid_o,mid_h,mid_c,mid_l,bin_o,bin_h,bin_l,bin_c,ask_o,ask_h,ask_l,ask_c
881,2023-10-02,426.6199951171875,428.6000061035156,424.4599914550781,427.30999755859375,422.9019775390625,83798600,640.2749938964844,640.8300018310547,638.114990234375,640.6199951171875,low,low,low,low,427.04661511230466,429.0286061096191,424.88445144653315,427.7373075561523
882,2023-10-03,425.05999755859375,427.3699951171875,420.1799926757813,421.5899963378906,417.240966796875,103760600,635.8549957275391,637.4599914550781,630.9749908447266,634.1199951171875,low,low,low,low,425.4850575561523,427.79736511230465,420.60017266845705,422.01158633422847
883,2023-10-04,422.0700073242188,425.4299926757813,420.55999755859375,424.6600036621094,420.2793273925781,87453000,634.4000091552734,635.7099914550781,632.8899993896484,635.6950073242188,low,low,low,low,422.492077331543,425.85542266845704,420.9805575561523,425.0846636657714
884,2023-10-05,424.3599853515625,425.3699951171875,421.1700134277344,424.5,420.1209716796875,70142700,636.6099853515625,635.9550018310547,633.4200134277344,636.6799926757812,low,low,low,low,424.78434533691404,425.79536511230464,421.59118344116206,424.92449999999997
885,2023-10-06,421.9700012207031,431.1300048828125,420.6000061035156,429.5400085449219,425.1089477539063,113202700,636.7400054931641,641.4300079345703,635.3700103759766,640.5250091552734,low,low,low,low,422.39197122192377,431.5611348876953,421.0206061096191,429.9695485534667
886,2023-10-09,427.5799865722656,432.8800048828125,427.010009765625,432.2900085449219,427.8305969238281,80374400,643.7249908447266,646.385009765625,643.1550140380859,646.0800018310547,low,low,low,low,428.0075665588378,433.31288488769525,427.4370197753906,432.72229855346677
887,2023-10-10,432.9400024414063,437.2200012207031,432.5299987792969,434.5400085449219,430.0574035644531,78607300,650.2100067138672,653.4850006103516,649.8000030517578,651.010009765625,low,low,low,low,433.37294244384765,437.6572212219238,432.96252877807615,434.9745485534668
888,2023-10-11,435.6400146484375,436.5799865722656,433.1799926757813,436.3200073242188,431.8190307617188,62451700,653.8000183105469,653.1699829101562,651.3399963378907,654.1400146484375,low,low,low,low,436.0756546630859,437.01656655883784,433.613172668457,436.756327331543
889,2023-10-12,436.9500122070313,437.3399963378906,431.2300109863281,433.6600036621094,429.18646240234375,81154200,653.7800140380859,652.9550018310547,648.0600128173828,652.135009765625,low,low,low,low,437.3869622192383,437.7773363342285,431.6612409973144,434.09366366577143
890,2023-10-13,435.2099914550781,436.4500122070313,429.8800048828125,431.5,427.0487365722656,95143100,650.9599914550781,651.3900146484375,645.6300048828125,649.1049957275391,low,low,low,low,435.6452014465332,436.8864622192383,430.30988488769526,431.93149999999997
891,2023-10-16,433.8200073242188,437.1400146484375,433.5700073242188,436.0400085449219,431.54193115234375,75433200,651.8400115966797,653.9250183105469,651.5900115966797,652.9500122070312,low,low,low,low,434.253827331543,437.5771546630859,434.003577331543,436.47604855346674
892,2023-10-17,432.80999755859375,438.1400146484375,432.4500122070313,436.0199890136719,431.5221252441406,75324700,650.8199920654297,654.3650207519531,650.4600067138672,652.4249877929688,low,low,low,low,433.2428075561523,438.5781546630859,432.8824622192383,436.4560090026855
893,2023-10-18,434.1900024414063,435.1799926757813,429.0899963378906,430.2099914550781,425.7720336914063,93559800,649.2949981689453,649.7249908447266,644.1949920654297,647.3049926757812,low,low,low,low,434.6241924438477,435.61517266845703,429.51908633422846,430.6402014465332
894,2023-10-19,430.9500122070313,432.8200073242188,425.7300109863281,426.4299926757813,422.0310363769531,121323000,644.165008544922,645.6850128173828,638.9450073242188,641.904998779297,low,low,low,low,431.3809622192383,433.25282733154296,426.1557409973144,426.856422668457
895,2023-10-20,425.9800109863281,426.5400085449219,421.0799865722656,421.1900024414063,416.8450927734375,123845800,636.5750122070312,637.0800018310547,631.6749877929688,634.1800079345703,low,low,low,low,426.4059909973144,426.96654855346674,421.50106655883786,421.61119244384764
896,2023-10-23,419.6099853515625,424.4500122070313,417.7999877929688,420.4599914550781,416.1226196289063,92035100,629.8399810791016,633.3500061035157,628.0299835205078,630.2649841308594,low,low,low,low,420.02959533691404,424.8744622192383,418.21778778076174,420.88045144653313
897,2023-10-24,422.6499938964844,424.8200073242188,420.739990234375,423.6300048828125,419.2599182128906,78564200,634.4649963378906,635.1900024414062,632.5549926757812,634.9550018310547,low,low,low,low,423.0726438903808,425.244827331543,421.1607302246093,424.05363488769524
898,2023-10-25,421.8900146484375,421.9200134277344,417.0199890136719,417.5499877929688,413.2426452636719,94223200,630.6650085449219,630.4300079345703,625.7949829101562,628.4949951171875,low,low,low,low,422.3119046630859,422.34193344116204,417.4370090026855,417.96753778076175
899,2023-10-26,416.4500122070313,417.3299865722656,411.6000061035156,412.5499877929688,408.2942199707031,115156800,622.7250061035157,623.1299896240234,617.875,620.7749938964845,low,low,low,low,416.8664622192383,417.74731655883784,412.0116061096191,412.96253778076175
900,2023-10-27,414.1900024414063,414.6000061035156,409.2099914550781,410.6799926757813,406.4435119628906,107367700,619.529998779297,619.2050018310547,614.5499877929688,617.7749938964845,low,low,low,low,414.6041924438477,415.0146061096191,409.61920144653317,411.09067266845705
901,2023-10-30,413.55999755859375,416.6799926757813,412.2200012207031,415.5899963378906,411.3028564453125,86562700,621.3549957275391,622.7899932861328,620.0149993896484,622.3699951171875,low,low,low,low,413.9735575561523,417.096672668457,412.63222122192377,416.0055863342285
902,2023-10-31,416.1799926757813,418.5299987792969,414.2099914550781,418.2000122070313,413.8859252929688,79665200,625.279998779297,625.6349945068359,623.3099975585938,626.290008544922,low,low,low,low,416.59617266845703,418.94852877807614,414.62420144653316,418.6182122192383
903,2023-11-01,419.2000122070313,423.5,418.6499938964844,422.6600036621094,418.2999572753906,98068100,630.5300140380859,632.8249969482422,629.9799957275391,632.260009765625,low,low,low,low,419.6192122192383,423.92349999999993,419.0686438903808,423.08266366577146
904,2023-11-02,426.5799865722656,430.9200134277344,426.55999755859375,430.760009765625,426.31640625,94938900,641.9599914550781,644.2000122070312,641.9400024414062,644.0500030517578,low,low,low,low,427.00656655883785,431.35093344116206,426.9865575561523,431.19076977539055
905,2023-11-03,433.1400146484375,436.2900085449219,433.010009765625,434.6900024414063,430.2058410644531,100110800,650.4850158691406,652.7950134277344,650.3550109863281,651.260009765625,low,low,low,low,433.5731546630859,436.72629855346673,433.44301977539055,435.12469244384766
906,2023-11-06,435.4700012207031,436.1499938964844,433.6799926757813,435.6900024414063,431.1955261230469,67831700,653.3150024414062,652.989990234375,651.5249938964845,653.4250030517578,low,low,low,low,435.9054712219238,436.5861438903808,434.113672668457,436.12569244384764
907,2023-11-07,435.6900024414063,437.5899963378906,434.510009765625,436.9299926757813,432.4227294921875,64256100,654.154998779297,654.8450012207031,652.9750061035156,654.7749938964845,low,low,low,low,436.12569244384764,438.0275863342285,434.9445197753906,437.36692266845705
908,2023-11-08,437.5499877929688,438.0899963378906,434.8699951171875,437.25,432.7394104003906,61746000,656.1749877929688,655.5249938964844,653.4949951171875,656.0249938964844,low,low,low,low,437.9875377807617,438.5280863342285,435.30486511230464,437.68724999999995
909,2023-11-09,438.4299926757813,438.4700012207031,433.3999938964844,433.8399963378906,429.3646240234375,83174400,655.3499908447266,655.1699981689453,650.3199920654297,653.0549926757812,low,low,low,low,438.868422668457,438.9084712219238,433.8333938903808,434.27383633422846
910,2023-11-10,435.9800109863281,440.9299926757813,433.8299865722656,440.6099853515625,436.0647583007813,89462200,656.2850036621094,657.8449859619141,654.1349792480469,658.5999908447266,low,low,low,low,436.4159909973144,441.370922668457,434.26381655883785,441.050595336914
911,2023-11-13,439.2300109863281,441.3299865722656,438.4200134277344,440.1900024414063,435.6491088867188,52236100,659.3250122070312,660.5399932861328,658.5150146484375,659.8050079345703,low,low,low,low,439.66924099731443,441.77131655883784,438.85843344116205,440.63019244384765
912,2023-11-14,446.3200073242188,450.05999755859375,446.0899963378906,448.7300109863281,444.10101318359375,97176900,670.6850128173828,673.1049957275391,670.4550018310547,671.8900146484375,low,low,low,low,446.766327331543,450.5100575561523,446.53608633422846,449.1787409973144
913,2023-11-15,450.1099853515625,451.3800048828125,448.7999877929688,449.6799926757813,445.0411987304688,77327600,674.9499816894531,675.7799987792969,673.6399841308595,674.7349853515625,low,low,low,low,450.560095336914,451.83138488769526,449.24878778076175,450.12967266845703
914,2023-11-16,449.2200012207031,450.55999755859375,448.1199951171875,450.2300109863281,445.5855407714844,66665800,674.3350067138672,674.6199951171875,673.2350006103516,674.8400115966797,low,low,low,low,449.6692212219238,451.0105575561523,448.5681151123046,450.6802409973144
915,2023-11-17,450.239990234375,451.4200134277344,449.2900085449219,450.7900085449219,446.1397705078125,83133200,675.6349945068359,676.0650177001953,674.6850128173828,675.9100036621094,low,low,low,low,450.6902302246093,451.8714334411621,449.73929855346677,451.24079855346673
916,2023-11-20,450.5299987792969,455.1300048828125,450.5199890136719,454.260009765625,449.573974609375,69936200,677.6600036621094,680.3899993896484,677.6499938964844,679.5250091552734,low,low,low,low,450.9805287780761,455.5851348876953,450.9705090026855,454.71426977539056
917,2023-11-21,453.1799926757813,454.1300048828125,451.9599914550781,453.2699890136719,448.5941467285156,49244600,679.8149871826172,680.1100006103516,678.5949859619141,679.8599853515625,low,low,low,low,453.63317266845706,454.58413488769526,452.4119514465332,453.7232590026855
918,2023-11-22,454.9800109863281,456.3800048828125,453.8900146484375,455.0199890136719,450.32611083984375,59394900,682.4900054931641,683.3250122070312,681.4000091552734,682.5099945068359,low,low,low,low,455.4349909973144,456.83638488769526,454.3439046630859,455.4750090026855
919,2023-11-24,455.0700073242188,455.5,454.7300109863281,455.2999877929688,450.6032104492188,29737400,682.7200012207032,682.8650054931641,682.3800048828125,682.8349914550782,low,low,low,low,455.525077331543,455.9555,455.1847409973144,455.7552877807617
920,2023-11-27,454.6499938964844,455.489990234375,454.0799865722656,454.4800109863281,449.7916870117188,50506000,681.8899993896484,682.5299835205078,681.3199920654297,681.8050079345703,low,low,low,low,455.1046438903808,455.9454802246093,454.5340665588378,454.9344909973144
921,2023-11-28,454.0799865722656,456.2699890136719,453.5,454.9299926757813,450.2370300292969,62115000,681.5449829101562,683.0199890136719,680.9649963378906,681.9699859619141,low,low,low,low,454.5340665588378,456.7262590026855,453.95349999999996,455.384922668457
922,2023-11-29,457.1499938964844,458.3200073242188,454.2000122070313,454.6099853515625,449.92034912109375,63146000,684.4549865722656,685.4200134277345,681.5050048828125,683.1849822998047,low,low,low,low,457.6071438903808,458.778327331543,454.6542122192383,455.064595336914
923,2023-11-30,455.4800109863281,456.760009765625,453.3399963378906,456.3999938964844,451.69189453125,79752700,683.6800079345703,683.4300079345703,681.5399932861328,684.1399993896484,low,low,low,low,455.9354909973144,457.21676977539056,453.79333633422846,456.8563938903808
924,2023-12-01,455.7699890136719,459.6499938964844,455.1600036621094,459.1000061035156,454.3640441894531,89097900,685.3199920654297,687.2299957275391,684.7100067138672,686.9850006103516,low,low,low,low,456.2257590026855,460.1096438903808,455.61516366577143,459.5591061096191
925,2023-12-04,455.6000061035156,459.1199951171875,454.3399963378906,456.6900024414063,451.9788818359375,72430900,683.9450073242188,686.2899932861328,682.6849975585938,684.4900054931641,low,low,low,low,456.0556061096191,459.57911511230463,454.7943363342285,457.14669244384766
926,2023-12-05,455.260009765625,457.5899963378906,454.8699951171875,456.6000061035156,451.8898315429688,69793500,683.5600128173828,685.0249938964844,683.1699981689453,684.2300109863281,low,low,low,low,455.7152697753906,458.04758633422847,455.3248651123046,457.0566061096191
927,2023-12-06,458.80999755859375,458.8399963378906,454.30999755859375,454.760009765625,450.0688171386719,69124700,686.1900024414062,685.9949951171875,681.6900024414062,684.1650085449219,low,low,low,low,459.2688075561523,459.29883633422844,454.7643075561523,455.21476977539055
928,2023-12-07,456.9100036621094,458.8999938964844,456.2900085449219,458.2300109863281,453.50299072265625,66995400,686.0250091552734,687.0449981689453,685.4050140380859,686.6850128173828,low,low,low,low,457.36691366577145,459.3588938903808,456.7462985534668,458.6882409973144
929,2023-12-08,457.4599914550781,460.75,457.2099914550781,460.2000122070313,455.4526977539063,83080900,687.5599975585938,689.3549957275391,687.3099975585938,688.9300079345703,low,low,low,low,457.91745144653316,461.21074999999996,457.66720144653317,460.6602122192383
930,2023-12-11,459.6900024414063,462.1700134277344,459.4700012207031,461.989990234375,457.2242126464844,65002200,690.6849975585938,691.9050140380859,690.4649963378906,691.8349914550781,low,low,low,low,460.14969244384764,462.63218344116206,459.9294712219238,462.4519802246093
931,2023-12-12,461.6300048828125,464.2000122070313,460.6000061035156,464.1000061035156,459.3124694824219,68327600,693.6800079345703,694.5000152587891,692.6500091552734,694.9150085449219,low,low,low,low,462.09163488769525,464.66421221923827,461.0606061096191,464.5641061096191
932,2023-12-13,464.489990234375,470.760009765625,464.1199951171875,470.5,465.6464538574219,93278000,699.739990234375,702.8200073242188,699.3699951171875,702.7449951171875,low,low,low,low,464.9544802246093,471.23076977539057,464.58411511230463,470.97049999999996
933,2023-12-14,472.5,473.7300109863281,469.25,472.010009765625,467.140869140625,119026000,708.5050048828125,708.3550109863281,705.2550048828125,708.260009765625,low,low,low,low,472.97249999999997,474.2037409973144,469.71924999999993,472.4820197753906
934,2023-12-15,469.489990234375,470.7000122070313,467.4299926757813,469.3299865722656,466.3717041015625,141319300,704.1549835205078,704.415008544922,702.0949859619141,704.0749816894531,low,low,low,low,469.9594802246093,471.1707122192383,467.897422668457,469.79931655883786
935,2023-12-18,470.9800109863281,472.9800109863281,469.8900146484375,471.9700012207031,468.9950866699219,70375300,706.9650115966797,707.9250183105469,705.8750152587891,707.4600067138672,low,low,low,low,471.4509909973144,473.4529909973144,470.3599046630859,472.4419712219238
936,2023-12-19,472.5299987792969,474.9200134277344,472.4500122070313,474.8399963378906,471.8470153808594,55761800,709.9499969482422,711.14501953125,709.8700103759766,711.1049957275391,low,low,low,low,473.0025287780761,475.39493344116204,472.9224622192383,475.31483633422846
937,2023-12-20,473.9599914550781,475.8999938964844,467.8200073242188,468.260009765625,465.3084716796875,102921000,708.0899963378906,709.8099975585938,701.9500122070312,705.2400054931641,low,low,low,low,474.4339514465332,476.3758938903808,468.287827331543,468.7282697753906
938,2023-12-21,471.3299865722656,472.9800109863281,468.8399963378906,472.7000122070313,469.7204895019531,86667500,707.6799926757812,707.4000091552734,705.1900024414062,708.3650054931641,low,low,low,low,471.8013165588378,473.4529909973144,469.3088363342285,473.1727122192383
939,2023-12-22,473.8599853515625,475.3800048828125,471.7000122070313,473.6499938964844,470.66448974609375,67126600,710.6849822998047,711.2300109863281,708.5250091552734,710.5799865722656,low,low,low,low,474.333845336914,475.85538488769527,472.17171221923826,474.12364389038083
940,2023-12-26,474.0700073242188,476.5799865722656,473.989990234375,475.6499938964844,472.6518859863281,55387000,711.8950042724609,713.5749816894531,711.8149871826172,712.6849975585938,low,low,low,low,474.54407733154295,477.05656655883786,474.4639802246093,476.1256438903808
941,2023-12-27,475.4400024414063,476.6600036621094,474.8900146484375,476.510009765625,473.5064697265625,68000300,713.6950073242188,714.1050109863281,713.14501953125,714.2300109863281,low,low,low,low,475.91544244384767,477.13666366577144,475.3649046630859,476.98651977539055
942,2023-12-28,476.8800048828125,477.5499877929688,476.260009765625,476.6900024414063,473.6853332519531,77158100,715.2250061035156,715.6799926757812,714.6050109863281,715.1300048828125,low,low,low,low,477.3568848876953,478.02753778076175,476.73626977539055,477.16669244384764
943,2023-12-29,476.489990234375,477.0299987792969,473.2999877929688,475.30999755859375,472.3140258789063,122234100,714.1449890136719,713.6799926757812,710.9549865722656,713.5549926757812,low,low,low,low,476.9664802246093,477.5070287780761,473.77328778076173,475.7853075561523
944,2024-01-02,472.1600036621094,473.6700134277344,470.489990234375,472.6499938964844,469.6708068847656,123623700,708.4850006103516,708.9150085449219,706.8149871826172,708.7299957275391,low,low,low,low,472.63216366577143,474.14368344116207,470.96048022460934,473.1226438903808
945,2024-01-03,470.4299926757813,471.1900024414063,468.1700134277344,468.7900085449219,465.8351440429688,103585900,704.8249969482422,705.2750091552734,702.5650177001953,704.0050048828125,low,low,low,low,470.90042266845705,471.66119244384765,468.6381834411621,469.25879855346676
946,2024-01-04,468.2999877929688,470.9599914550781,467.0499877929688,467.2799987792969,464.3346557617188,84232200,701.9399871826172,704.4849853515625,700.6899871826172,701.4299926757812,low,low,low,low,468.76828778076174,471.43095144653313,467.5170377807617,467.7472787780761
947,2024-01-05,467.489990234375,470.4400024414063,466.4299926757813,467.9200134277344,464.97064208984375,86060800,701.4499969482422,703.654998779297,700.3899993896484,701.6650085449219,low,low,low,low,467.9574802246093,470.91044244384767,466.89642266845703,468.38793344116203
948,2024-01-08,468.4299926757813,474.75,468.2999877929688,474.6000061035156,471.6085205078125,74879100,705.7299957275391,708.8999938964844,705.5999908447266,708.8150024414062,low,low,low,low,468.89842266845704,475.22475,468.76828778076174,475.0746061096191
949,2024-01-09,471.8699951171875,474.9299926757813,471.3500061035156,473.8800048828125,470.8930358886719,65931400,708.8099975585938,710.6049957275391,708.2900085449219,709.8150024414062,low,low,low,low,472.3418651123046,475.40492266845706,471.8213561096191,474.35388488769524
950,2024-01-10,474.1600036621094,477.4500122070313,473.8699951171875,476.55999755859375,473.55615234375,67310600,712.4400024414062,714.385009765625,712.1499938964844,713.6399993896484,low,low,low,low,474.63416366577144,477.9274622192383,474.3438651123046,477.0365575561523
951,2024-01-11,477.5899963378906,478.1199951171875,472.260009765625,476.3500061035156,473.3474731445313,77940700,715.7649993896484,714.25,710.4350128173828,715.1450042724609,low,low,low,low,478.06758633422845,478.59811511230464,472.7322697753906,476.8263561096191
952,2024-01-12,477.8399963378906,478.6000061035156,475.2300109863281,476.6799926757813,473.6753845214844,57944000,716.1799926757812,716.2150115966797,713.5700073242188,715.5999908447266,low,low,low,low,478.31783633422845,479.0786061096191,475.7052409973144,477.156672668457
953,2024-01-16,475.260009765625,476.6099853515625,473.05999755859375,474.9299926757813,471.9364013671875,85014900,712.7250061035156,713.1399841308594,710.5249938964844,712.5599975585938,low,low,low,low,475.7352697753906,477.086595336914,473.5330575561523,475.40492266845706
954,2024-01-17,471.8200073242188,472.7900085449219,469.8699951171875,472.2900085449219,469.3130798339844,68843900,707.9650115966797,707.7250061035156,706.0149993896484,708.2000122070312,low,low,low,low,472.29182733154295,473.2627985534667,470.3398651123046,472.76229855346674
955,2024-01-18,474.010009765625,477.05999755859375,472.4200134277344,476.489990234375,473.486572265625,91856200,712.2550048828125,713.2700042724609,710.6650085449219,713.4949951171875,low,low,low,low,474.48401977539055,477.53705755615226,472.89243344116204,476.9664802246093
956,2024-01-19,477.6499938964844,482.7200012207031,476.5400085449219,482.4299926757813,479.3891296386719,110733300,718.864990234375,720.9900054931641,717.7550048828125,721.2549896240234,low,low,low,low,478.1276438903808,483.20272122192375,477.01654855346675,482.91242266845705
957,2024-01-22,484.010009765625,485.2200012207031,482.7799987792969,483.4500122070313,480.4027404785156,75844900,725.7350158691406,726.6100006103516,724.5050048828125,725.4550170898438,low,low,low,low,484.4940197753906,485.70522122192375,483.2627787780761,483.93346221923827
958,2024-01-23,484.010009765625,485.1099853515625,482.8900146484375,484.8599853515625,481.8038330078125,49945300,726.4400024414062,726.5549926757812,725.3200073242188,726.864990234375,low,low,low,low,484.4940197753906,485.595095336914,483.3729046630859,485.34484533691403
959,2024-01-24,487.80999755859375,488.7699890136719,484.8800048828125,485.3900146484375,482.33050537109375,81765000,730.5050048828125,731.2099914550781,727.5750122070312,729.2950134277344,low,low,low,low,488.2978075561523,489.2587590026855,485.36488488769527,485.8754046630859
960,2024-01-25,487.5799865722656,488.30999755859375,485.3900146484375,488.0299987792969,484.953857421875,72525000,731.5949859619141,731.0050048828125,729.4050140380859,731.8199920654297,low,low,low,low,488.0675665588378,488.7983075561523,485.8754046630859,488.51802877807614
961,2024-01-26,487.5899963378906,489.1199951171875,486.5400085449219,487.4100036621094,484.3377685546875,76641600,731.2949981689453,732.3899993896484,730.2450103759766,731.2050018310547,low,low,low,low,488.07758633422844,489.6091151123046,487.02654855346674,487.8974136657714
962,2024-01-29,487.7300109863281,491.4200134277344,487.1700134277344,491.2699890136719,488.1734313964844,61322800,733.3650054931641,735.0050201416016,732.8050079345703,735.1349945068359,low,low,low,low,488.2177409973144,491.91143344116205,487.65718344116203,491.7612590026855
963,2024-01-30,490.55999755859375,491.6199951171875,490.1099853515625,490.8900146484375,487.7958679199219,58618400,736.0050048828125,736.6749877929688,735.5549926757812,736.1700134277344,low,low,low,low,491.0505575561523,492.1116151123046,490.600095336914,491.38090466308586
964,2024-01-31,488.6199951171875,489.0799865722656,482.8599853515625,482.8800048828125,479.8363342285156,126011100,730.0599975585938,730.5099792480469,724.2999877929688,727.1900024414062,low,low,low,low,489.1086151123046,489.56906655883785,483.342845336914,483.36288488769526
965,2024-02-01,484.6300048828125,489.2300109863281,483.7999877929688,489.2000122070313,486.1164855957031,91891600,729.2300109863281,731.1300048828125,728.3999938964845,731.5150146484375,low,low,low,low,485.1146348876953,489.7192409973144,484.2837877807617,489.6892122192383
966,2024-02-02,489.6499938964844,496.0499877929688,489.2999877929688,494.3500061035156,491.2340087890625,99147700,736.8249969482422,740.6999816894532,736.4749908447266,739.1750030517578,low,low,low,low,490.1396438903808,496.5460377807617,489.7892877807617,494.84435610961907
967,2024-02-05,493.7000122070313,494.3800048828125,490.2300109863281,492.5499877929688,489.4453430175781,75757100,739.9750061035157,739.4950103759766,736.5050048828125,739.3999938964845,low,low,low,low,494.1937122192383,494.87438488769527,490.7202409973144,493.04253778076173
968,2024-02-06,493.5199890136719,494.3200073242188,492.0499877929688,493.9800109863281,490.8663635253906,55918600,740.5099945068359,740.3450012207032,739.0399932861328,740.7400054931641,low,low,low,low,494.0135090026855,494.814327331543,492.54203778076175,494.4739909973144
969,2024-02-07,496.2900085449219,498.5299987792969,495.3599853515625,498.1000061035156,494.96038818359375,70556500,745.3400115966797,746.2099914550781,744.4099884033203,746.2450103759766,low,low,low,low,496.78629855346674,499.0285287780761,495.855345336914,498.5981061096191
970,2024-02-08,498.1000061035156,498.7099914550781,497.260009765625,498.3200073242188,495.1789855957031,52343600,747.260009765625,747.3399963378906,746.4200134277344,747.3700103759766,low,low,low,low,498.5981061096191,499.20870144653315,497.75726977539057,498.81832733154295
971,2024-02-09,498.8399963378906,501.6499938964844,498.489990234375,501.2000122070313,498.0408630371094,63979400,749.4400024414062,750.8949890136719,749.0899963378906,750.6200103759766,low,medium,low,medium,499.33883633422846,502.1516438903808,498.9884802246093,501.7012122192383
972,2024-02-12,501.1700134277344,503.5,500.239990234375,500.9800109863281,497.8222351074219,56502300,751.6600189208984,753.6199951171875,750.7299957275391,751.5650177001953,medium,medium,medium,medium,501.67118344116204,504.0034999999999,500.7402302246093,501.4809909973144
973,2024-02-13,494.5299987792969,497.0899963378906,490.7200012207031,494.0799865722656,490.9657287597656,113099200,741.5699920654297,742.4499969482422,737.7599945068359,741.3449859619141,low,low,low,low,495.0245287780761,497.58708633422845,491.2107212219238,494.57406655883784
974,2024-02-14,496.7900085449219,499.0700073242188,494.3999938964844,498.5700073242188,495.4274291992188,68387800,746.0750122070312,746.2700042724609,743.6849975585938,746.9650115966797,low,low,low,low,497.2867985534667,499.569077331543,494.8943938903808,499.068577331543
975,2024-02-15,499.2900085449219,502.2000122070313,498.7999877929688,502.010009765625,498.84576416015625,61683000,750.2950134277344,751.6000061035157,749.8049926757812,751.6550140380859,low,medium,low,medium,499.7892985534667,502.7022122192383,499.2987877807617,502.51201977539057
976,2024-02-16,501.7000122070313,502.8699951171875,498.75,499.510009765625,496.3615112304688,75461200,751.4550170898438,752.2449951171875,748.5050048828125,750.3600158691406,medium,medium,low,low,502.2017122192383,503.3728651123046,499.24875,500.0095197753906
977,2024-02-20,497.7200012207031,498.4100036621094,494.4500122070313,496.760009765625,493.62884521484375,71736700,746.1000061035156,745.635009765625,742.8300170898438,745.6200103759766,low,low,low,low,498.2177212219238,498.90841366577143,494.9444622192383,497.2567697753906
978,2024-02-21,495.4200134277344,497.3699951171875,493.55999755859375,497.2099914550781,494.0759887695313,59603800,744.0250091552734,744.1499938964844,742.1649932861328,744.9199981689453,low,low,low,low,495.91543344116207,497.86736511230464,494.05355755615227,497.70720144653313
979,2024-02-22,504.010009765625,508.489990234375,503.0199890136719,507.5,504.3011474609375,76402500,757.760009765625,759.9999847412109,756.7699890136719,759.5050048828125,medium,medium,medium,medium,504.5140197753906,508.9984802246093,503.5230090026855,508.00749999999994
980,2024-02-23,509.2699890136719,510.1300048828125,507.1000061035156,507.8500061035156,504.64892578125,61321800,763.1949920654297,763.6800079345703,761.0250091552734,762.4850006103516,medium,medium,medium,medium,509.7792590026855,510.64013488769524,507.6071061096191,508.3578561096191
981,2024-02-26,508.2999877929688,508.75,505.8599853515625,505.989990234375,502.8006286621094,50386700,761.2949829101562,761.6799926757812,758.85498046875,760.1399841308594,medium,medium,medium,medium,508.8082877807617,509.25874999999996,506.365845336914,506.4959802246093
982,2024-02-27,506.7000122070313,507.1600036621094,504.75,506.9299926757813,503.7347412109375,48854500,760.165008544922,759.5350036621094,758.2149963378906,760.279998779297,medium,medium,medium,medium,507.2067122192383,507.66716366577145,505.25474999999994,507.43692266845704
983,2024-02-28,505.3299865722656,506.8599853515625,504.9599914550781,506.260009765625,503.0689697265625,56506600,758.4599914550781,759.3399810791016,758.0899963378906,758.9250030517578,medium,medium,medium,medium,505.83531655883786,507.366845336914,505.4649514465331,506.7662697753906
984,2024-02-29,508.0700073242188,509.739990234375,505.3500061035156,508.0799865722656,504.8774719238281,83924800,762.1100006103516,762.4149932861328,759.3899993896484,762.114990234375,medium,medium,medium,medium,508.57807733154294,510.2497302246093,505.8553561096191,508.58806655883785
985,2024-03-01,508.9800109863281,513.2899780273438,508.55999755859375,512.8499755859375,509.6174011230469,76805900,765.4049987792969,767.5699768066406,764.9849853515625,767.3399810791016,medium,medium,medium,medium,509.4889909973144,513.803268005371,509.0685575561523,513.3628255615234
986,2024-03-04,512.030029296875,514.2000122070312,512.0,512.2999877929688,509.0708923339844,49799300,768.1800231933594,770.2000122070312,768.1499938964844,768.3150024414062,medium,medium,medium,medium,512.5420593261719,514.7142122192382,512.512,512.8122877807616
987,2024-03-05,510.239990234375,510.7000122070313,504.9100036621094,507.1799926757813,503.9831237792969,72855600,763.8299865722656,763.1550140380859,758.5,762.2999877929688,medium,medium,medium,medium,510.7502302246093,511.2107122192383,505.41491366577145,507.68717266845704
988,2024-03-06,510.5499877929688,512.0700073242188,508.4200134277344,509.75,506.5369262695313,68382400,765.4249877929688,766.2800140380859,763.2950134277344,765.0249938964844,medium,medium,medium,medium,511.0605377807617,512.5820773315429,508.92843344116204,510.25974999999994
989,2024-03-07,513.1400146484375,515.8900146484375,509.80999755859375,514.8099975585938,511.5650329589844,58652100,770.5450134277344,770.7950134277344,767.2149963378906,771.3800048828125,medium,medium,medium,medium,513.6531546630858,516.4059046630858,510.3198075561523,515.3248075561523
990,2024-03-08,515.4600219726562,518.219970703125,511.1300048828125,511.7200012207031,508.4945373535156,86425500,771.3200225830078,773.7849731445312,766.9900054931641,769.4500122070312,medium,medium,medium,medium,515.9754819946288,518.7381906738281,511.6411348876953,512.2317212219237
991,2024-03-11,510.4800109863281,511.8800048828125,508.5,511.2799987792969,508.0573120117188,62557200,766.1200103759766,766.1300048828125,764.1399993896484,766.5200042724609,medium,medium,medium,medium,510.9904909973144,512.3918848876953,509.00849999999997,511.7912787780761
992,2024-03-12,513.4500122070312,517.3800048828125,510.8599853515625,516.780029296875,513.5226440429688,73114400,771.8400268554688,772.8099975585938,769.25,773.5050354003906,medium,medium,medium,medium,513.9634622192382,517.8973848876952,511.370845336914,517.2968093261718
